"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051222","GO:0051222","positive regulation of protein transport","8/190","321/28943",0.00133378998224938,0.00629815269620861,0.00358670990325744,"Gja1/Il1a/Cd38/Hif1a/Itgam/Ezr/Ptgs2/Tnf",8
"GO:0030316","GO:0030316","osteoclast differentiation","5/190","123/28943",0.00133694117722218,0.0063045245001353,0.00359033855650671,"Ceacam1/Cebpb/Fam20c/Tnf/Ccl3",5
"GO:0032868","GO:0032868","response to insulin","7/190","250/28943",0.00137291925251395,0.0064654703425926,0.00368199496353178,"Ceacam1/Pid1/Slc2a1/Plcb1/Pkm/Ptpre/Il1b",7
"GO:0002286","GO:0002286","T cell activation involved in immune response","5/190","124/28943",0.0013858113899862,0.00651741136231412,0.00371157464805302,"Clec4e/Clec4d/Malt1/Nlrp3/Anxa1",5
"GO:0048608","GO:0048608","reproductive structure development","8/190","324/28943",0.00141441997519057,0.00664302750764002,0.00378311128652173,"Gja1/Il1a/Cd44/Cebpb/Inhba/Plaur/Anxa1/Pla2g4a",8
"GO:0050482","GO:0050482","arachidonic acid secretion","3/190","34/28943",0.00143440248803921,0.00667122500844488,0.00379916936898848,"Mif/Anxa1/Pla2g4a",3
"GO:0055094","GO:0055094","response to lipoprotein particle","3/190","34/28943",0.00143440248803921,0.00667122500844488,0.00379916936898848,"Itgb2/Cd9/Cd36",3
"GO:0072576","GO:0072576","liver morphogenesis","3/190","34/28943",0.00143440248803921,0.00667122500844488,0.00379916936898848,"Ceacam1/Cebpb/Cflar",3
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","3/190","34/28943",0.00143440248803921,0.00667122500844488,0.00379916936898848,"Mmp9/Plaur/Areg",3
"GO:1903205","GO:1903205","regulation of hydrogen peroxide-induced cell death","3/190","34/28943",0.00143440248803921,0.00667122500844488,0.00379916936898848,"Lrrk2/Txn1/Met",3
"GO:1903963","GO:1903963","arachidonate transport","3/190","34/28943",0.00143440248803921,0.00667122500844488,0.00379916936898848,"Mif/Anxa1/Pla2g4a",3
"GO:0002040","GO:0002040","sprouting angiogenesis","5/190","125/28943",0.00143598643635704,0.00667122500844488,0.00379916936898848,"Ceacam1/Pkm/Klf2/Anxa1/Ptgs2",5
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","5/190","125/28943",0.00143598643635704,0.00667122500844488,0.00379916936898848,"Malt1/Cd44/Cebpb/Nlrp3/Anxa1",5
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","6/190","185/28943",0.00143758321130821,0.00667122500844488,0.00379916936898848,"Cav1/Sod2/Hif1a/Mmp9/Ptgs2/Tnf",6
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","4/190","74/28943",0.00144674206040457,0.00670483505874911,0.00381830982271989,"Cav1/Arg1/Irak3/Ecm1",4
"GO:0030217","GO:0030217","T cell differentiation","8/190","326/28943",0.00147029218033581,0.00680496341136905,0.00387533151959857,"Il1a/Clec4e/Clec4d/Malt1/Cd44/Nlrp3/Anxa1/Il1b",8
"GO:0032388","GO:0032388","positive regulation of intracellular transport","6/190","187/28943",0.00151835034909158,0.00700951790137604,0.00399182244169156,"Anxa2/Itgam/Ezr/Msn/Ehd1/Ptgs2",6
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","4/190","75/28943",0.00152049845302784,0.00700951790137604,0.00399182244169156,"Ceacam1/Mmp9/Plaur/Areg",4
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","4/190","75/28943",0.00152049845302784,0.00700951790137604,0.00399182244169156,"Cav1/Sod2/Mmp9/Tnf",4
"GO:0061458","GO:0061458","reproductive system development","8/190","328/28943",0.0015279034929597,0.00703438726561314,0.00400598519691511,"Gja1/Il1a/Cd44/Cebpb/Inhba/Plaur/Anxa1/Pla2g4a",8
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","5/190","127/28943",0.00154033547330717,0.00707301026391313,0.00402798045444188,"Pid1/Slc2a1/Met/Il1b/Tnf",5
"GO:0045807","GO:0045807","positive regulation of endocytosis","5/190","127/28943",0.00154033547330717,0.00707301026391313,0.00402798045444188,"Cav1/Lrrk2/Cd14/Anxa2/Cd36",5
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","3/190","35/28943",0.00156134598458227,0.00711347604173613,0.00405102514914231,"Arg1/Irak3/Tnf",3
"GO:0014002","GO:0014002","astrocyte development","3/190","35/28943",0.00156134598458227,0.00711347604173613,0.00405102514914231,"S100a8/Vim/Il1b",3
"GO:0014044","GO:0014044","Schwann cell development","3/190","35/28943",0.00156134598458227,0.00711347604173613,0.00405102514914231,"Pmp22/Plec/Ndrg1",3
"GO:0042908","GO:0042908","xenobiotic transport","3/190","35/28943",0.00156134598458227,0.00711347604173613,0.00405102514914231,"Gja1/Slc2a1/Abcc1",3
"GO:0046475","GO:0046475","glycerophospholipid catabolic process","3/190","35/28943",0.00156134598458227,0.00711347604173613,0.00405102514914231,"Plcb1/Prdx6/Pla2g4a",3
"GO:1903203","GO:1903203","regulation of oxidative stress-induced neuron death","3/190","35/28943",0.00156134598458227,0.00711347604173613,0.00405102514914231,"Slc7a11/Hif1a/Itgam",3
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","7/190","257/28943",0.00160706041490654,0.00731222937809882,0.00416421239534335,"Cav1/Lrrk2/Ero1a/Pmp22/P4hb/Cebpb/Map3k5",7
"GO:1903829","GO:1903829","positive regulation of protein localization","10/190","493/28943",0.00163707736712284,0.00743913468514652,0.0042364831933883,"Gja1/Il1a/Atp2b4/Cd38/Hif1a/Itgam/Ezr/Msn/Ptgs2/Tnf",10
"GO:0090257","GO:0090257","regulation of muscle system process","7/190","258/28943",0.00164289979624791,0.0074559097108579,0.00424603633599194,"Cav1/Atp2b4/Eno1/Mtpn/Ptgs2/Ncf1/Tnfrsf1b",7
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/190","191/28943",0.00169021051606083,0.00765315766583419,0.00435836628854082,"Mif/Cd44/Nedd9/Abi1/Areg/Cd36",6
"GO:0010043","GO:0010043","response to zinc ion","3/190","36/28943",0.00169511208660231,0.00765315766583419,0.00435836628854082,"Crip1/Mt2/Mt1",3
"GO:0034122","GO:0034122","negative regulation of toll-like receptor signaling pathway","3/190","36/28943",0.00169511208660231,0.00765315766583419,0.00435836628854082,"Smpdl3b/Irak3/Acod1",3
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","3/190","36/28943",0.00169511208660231,0.00765315766583419,0.00435836628854082,"Kmt5a/Mif/Cd44",3
"GO:0048659","GO:0048659","smooth muscle cell proliferation","6/190","192/28943",0.00173539481754453,0.00782493101364471,0.00445618880848045,"Cav1/Sod2/Hif1a/Mmp9/Ptgs2/Tnf",6
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","4/190","78/28943",0.0017574237153831,0.00791406123568269,0.00450694722376238,"Malt1/Cd44/Nlrp3/Anxa1",4
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","8/190","337/28943",0.00180970927561009,0.00812859147029487,0.00462911919293278,"Sod2/Ldha/Bnip3/Pygl/Hif1a/Gbe1/Plec/Cd36",8
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","8/190","337/28943",0.00180970927561009,0.00812859147029487,0.00462911919293278,"Gja1/Il1a/Cd38/Hif1a/Itgam/Ezr/Ptgs2/Tnf",8
"GO:0036475","GO:0036475","neuron death in response to oxidative stress","3/190","37/28943",0.00183583054498566,0.00820379447880567,0.00467194625483345,"Slc7a11/Hif1a/Itgam",3
"GO:0046677","GO:0046677","response to antibiotic","3/190","37/28943",0.00183583054498566,0.00820379447880567,0.00467194625483345,"Hif1a/Crip1/Pla2g4a",3
"GO:0070542","GO:0070542","response to fatty acid","3/190","37/28943",0.00183583054498566,0.00820379447880567,0.00467194625483345,"Pid1/Plcb1/Cd36",3
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","3/190","37/28943",0.00183583054498566,0.00820379447880567,0.00467194625483345,"Itgb2/Cd9/Cd36",3
"GO:0061180","GO:0061180","mammary gland epithelium development","4/190","79/28943",0.00184177308967793,0.00820938094367272,0.00467512766846842,"Hif1a/Gpx1/Cebpb/Areg",4
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","4/190","79/28943",0.00184177308967793,0.00820938094367272,0.00467512766846842,"Prdx5/Ldha/Txnrd1/Ncf1",4
"GO:0033034","GO:0033034","positive regulation of myeloid cell apoptotic process","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Cd44/Anxa1",2
"GO:0051001","GO:0051001","negative regulation of nitric-oxide synthase activity","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Cav1/Atp2b4",2
"GO:0061687","GO:0061687","detoxification of inorganic compound","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Mt2/Mt1",2
"GO:0070391","GO:0070391","response to lipoteichoic acid","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Cd14/Cd36",2
"GO:0071223","GO:0071223","cellular response to lipoteichoic acid","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Cd14/Cd36",2
"GO:0071895","GO:0071895","odontoblast differentiation","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Cebpb/Fam20c",2
"GO:0097501","GO:0097501","stress response to metal ion","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Mt2/Mt1",2
"GO:1903596","GO:1903596","regulation of gap junction assembly","2/190","10/28943",0.00186339268976086,0.00822195589088684,0.00468228892509102,"Cav1/Il1b",2
"GO:0009165","GO:0009165","nucleotide biosynthetic process","7/190","264/28943",0.00187119606018887,0.00824598868337638,0.0046959752644008,"Upp1/Eno1/Pid1/Aldoa/Pkm/Nos2/Acsl1",7
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","6/190","195/28943",0.00187646259084213,0.0082587957300083,0.00470326869839675,"Sod2/Gpi1/Hif1a/Cebpb/Lcn2/Mt1",6
"GO:0019722","GO:0019722","calcium-mediated signaling","6/190","196/28943",0.00192536313901587,0.00846337389876447,0.00481977310520634,"Atp2b4/Lrrk2/Bst1/Egln1/Camkk2/Tnf",6
"GO:0010737","GO:0010737","protein kinase A signaling","3/190","38/28943",0.0019836276963764,0.00865425599703367,0.00492847779136437,"Lrrk2/Mif/Ezr",3
"GO:0030808","GO:0030808","regulation of nucleotide biosynthetic process","3/190","38/28943",0.0019836276963764,0.00865425599703367,0.00492847779136437,"Eno1/Pid1/Nos2",3
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","3/190","38/28943",0.0019836276963764,0.00865425599703367,0.00492847779136437,"Anxa2/Ehd1/Cd36",3
"GO:0036474","GO:0036474","cell death in response to hydrogen peroxide","3/190","38/28943",0.0019836276963764,0.00865425599703367,0.00492847779136437,"Lrrk2/Txn1/Met",3
"GO:0046686","GO:0046686","response to cadmium ion","3/190","38/28943",0.0019836276963764,0.00865425599703367,0.00492847779136437,"Mmp9/Mt2/Mt1",3
"GO:1900371","GO:1900371","regulation of purine nucleotide biosynthetic process","3/190","38/28943",0.0019836276963764,0.00865425599703367,0.00492847779136437,"Eno1/Pid1/Nos2",3
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","4/190","81/28943",0.00201881178574627,0.00879679008508865,0.00500964896168013,"Irak3/Acod1/Nfkbia/Nlrp3",4
"GO:0008154","GO:0008154","actin polymerization or depolymerization","6/190","198/28943",0.00202605306168032,0.0088173627647008,0.0050213648150836,"Carmil1/Mtpn/Abi1/Myadm/Pstpip2/Plek",6
"GO:1903522","GO:1903522","regulation of blood circulation","7/190","268/28943",0.00203656445016936,0.0088520981504877,0.00504114613163858,"Cav1/Gja1/Atp2b4/Cd38/Hif1a/Nos2/Ptgs2",7
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","7/190","269/28943",0.00207962163654796,0.00902803487131677,0.00514133963430233,"Upp1/Eno1/Pid1/Aldoa/Pkm/Nos2/Acsl1",7
"GO:0050709","GO:0050709","negative regulation of protein secretion","4/190","82/28943",0.00211159336986265,0.00915547112905753,0.00521391280134351,"Rab11fip1/Klf7/Anxa1/Il1b",4
"GO:0060249","GO:0060249","anatomical structure homeostasis","8/190","346/28943",0.00213109892431323,0.00922694717893251,0.00525461741240933,"Cav1/Prdx5/Ceacam1/Aldoa/Cd38/Hif1a/Ptgs2/Pla2g4a",8
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","3/190","39/28943",0.0021386265110358,0.00922694717893251,0.00525461741240933,"Sod2/Trem1/Bnip3",3
"GO:0033238","GO:0033238","regulation of cellular amine metabolic process","3/190","39/28943",0.0021386265110358,0.00922694717893251,0.00525461741240933,"Slc7a11/Atp2b4/Itgam",3
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation","3/190","39/28943",0.0021386265110358,0.00922694717893251,0.00525461741240933,"Malt1/Nlrp3/Anxa1",3
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","5/190","137/28943",0.0021476036563457,0.00925426747974584,0.00527017594174542,"Cav1/Arg1/Irak3/Hif1a/Ecm1",5
"GO:0009615","GO:0009615","response to virus","8/190","347/28943",0.00216941329423451,0.00933674922081986,0.0053171481400737,"Irak3/Bnip3/Hif1a/Acod1/Nlrp3/Il1b/Lcn2/Tnf",8
"GO:1905475","GO:1905475","regulation of protein localization to membrane","6/190","201/28943",0.00218449124122002,0.00939009195703789,0.0053475260825417,"Slc7a11/Atp2b4/Pid1/Itgam/Ezr/Tnf",6
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","4/190","83/28943",0.0022072776504814,0.00947639815832443,0.00539667625748955,"Gpx1/Cflar/Trps1/Tnf",4
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","6/190","202/28943",0.00223932680496412,0.00960221138550177,0.00546832513131717,"Cav1/Ceacam1/Irak3/Plec/Sh3bp5/Il1b",6
"GO:0006521","GO:0006521","regulation of cellular amino acid metabolic process","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Slc7a11/Atp2b4",2
"GO:0009415","GO:0009415","response to water","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Atp2b4/Plec",2
"GO:0035672","GO:0035672","oligopeptide transmembrane transport","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Slc7a11/Abcc1",2
"GO:0036135","GO:0036135","Schwann cell migration","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Pmp22/Vim",2
"GO:0060693","GO:0060693","regulation of branching involved in salivary gland morphogenesis","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Met/Tnf",2
"GO:0070493","GO:0070493","thrombin-activated receptor signaling pathway","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Met/Plek",2
"GO:1902946","GO:1902946","protein localization to early endosome","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Ezr/Msn",2
"GO:1903599","GO:1903599","positive regulation of autophagy of mitochondrion","2/190","11/28943",0.00226765799250665,0.00962929043177277,0.00548374626956449,"Bnip3/Hif1a",2
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","5/190","139/28943",0.00228736661959266,0.00970120703267239,0.00552470176827931,"Gapdh/Cxcl3/Cxcl2/Cxcl1/Pf4",5
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","3/190","40/28943",0.00230094664017008,0.00973520229015127,0.00554406159211093,"Itgb2/Fgr/Itgam",3
"GO:1903670","GO:1903670","regulation of sprouting angiogenesis","3/190","40/28943",0.00230094664017008,0.00973520229015127,0.00554406159211093,"Ceacam1/Pkm/Klf2",3
"GO:0043087","GO:0043087","regulation of GTPase activity","8/190","351/28943",0.00232812310125653,0.00983828832282198,0.0056027676464259,"Lrrk2/Rap1gap2/Ralgapa2/Nedd9/Met/S100a10/Agap1/Ccl3",8
"GO:0002698","GO:0002698","negative regulation of immune effector process","5/190","140/28943",0.00235967758562479,0.00994760466518211,0.0056650217750003,"Arg1/Ceacam1/Irak3/Anxa1/Tnf",5
"GO:0030278","GO:0030278","regulation of ossification","5/190","140/28943",0.00235967758562479,0.00994760466518211,0.0056650217750003,"Gja1/Sgms2/Hif1a/Fam20c/Ecm1",5
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","4/190","85/28943",0.00240753674568604,0.010124965232158,0.00576602613813725,"Ceacam1/Cebpb/Tnf/Ccl3",4
"GO:1902117","GO:1902117","positive regulation of organelle assembly","4/190","85/28943",0.00240753674568604,0.010124965232158,0.00576602613813725,"Sdc1/Msn/Sdc4/Tnf",4
"GO:0021700","GO:0021700","developmental maturation","8/190","355/28943",0.0024958119716603,0.0104836087501073,0.00597026860725715,"Gja1/Lrrk2/Pmp22/Plcb1/Hif1a/Fam20c/Klf2/Ptgs2",8
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","7/190","278/28943",0.00249961648370875,0.0104870000917229,0.00597219992889141,"Cav1/Ceacam1/Pid1/Plcb1/Pkm/Ptpre/Il1b",7
"GO:0014015","GO:0014015","positive regulation of gliogenesis","4/190","86/28943",0.00251220225992577,0.0105271804880003,0.00599508210279166,"Vim/Il1b/Tnfrsf1b/Tnf",4
"GO:0007519","GO:0007519","skeletal muscle tissue development","6/190","207/28943",0.00252922787588396,0.010585847293921,0.00602849202851716,"Cav1/Pmp22/Gpx1/Met/Plec/Cflar",6
"GO:0022411","GO:0022411","cellular component disassembly","9/190","439/28943",0.00258221303172036,0.0107946994002264,0.00614743038300527,"Irak3/Bnip3/Pdpn/Carmil1/Mtpn/Hif1a/Itgam/Plek/Tnf",9
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","5/190","143/28943",0.00258658979078822,0.0108000926944726,0.00615050178867241,"Ceacam1/Cebpb/Itgam/Tnf/Ccl3",5
"GO:0001774","GO:0001774","microglial cell activation","3/190","42/28943",0.00264801313169864,0.011017120033072,0.00627409582365045,"Lrrk2/Itgam/Tnf",3
"GO:0014037","GO:0014037","Schwann cell differentiation","3/190","42/28943",0.00264801313169864,0.011017120033072,0.00627409582365045,"Pmp22/Plec/Ndrg1",3
"GO:0018149","GO:0018149","peptide cross-linking","3/190","42/28943",0.00264801313169864,0.011017120033072,0.00627409582365045,"Stfa3/Fn1/Anxa1",3
"GO:0006686","GO:0006686","sphingomyelin biosynthetic process","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Sgms2/Sgms1",2
"GO:0010649","GO:0010649","regulation of cell communication by electrical coupling","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Cav1/Gja1",2
"GO:0043313","GO:0043313","regulation of neutrophil degranulation","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Itgb2/Itgam",2
"GO:0043619","GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Hif1a/Cd36",2
"GO:0070944","GO:0070944","neutrophil-mediated killing of bacterium","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Trem1/Ncf1",2
"GO:1902166","GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Mif/Cd44",2
"GO:1990144","GO:1990144","intrinsic apoptotic signaling pathway in response to hypoxia","2/190","12/28943",0.00270946022008639,0.0111665504241252,0.00635919434210345,"Eno1/Bnip3",2
